User ID,Timestamp,Age,Gender,Location,Class 10 Percentage,Class 12 Percentage,Class 12 Stream,Graduate Major,Graduate CGPA,PG Major,PG CGPA,Highest Education,Academic Consistency,Technical Skills,Tech Skill Proficiency,Soft Skills,Soft Skill Proficiency,Courses Completed,Avg Course Difficulty,Total Hours Learning,Course Keywords,Project Count,Avg Project Complexity,Experience Months,Experience Types,Job Level,Work Keywords,Interest STEM,Interest Business,Interest Arts,Interest Design,Interest Medical,Interest Social Science,Career Preference,Work Preference,Preferred Industries,Conscientiousness,Extraversion,Openness,Agreeableness,Emotional Stability,Current Status,Target Job Role
bc4699db-8baf-4eef-9d12-6421b3c602e6,18:52.9,27,Male,Mumbai,63.97,78.64,Commerce,BBA,9.29,MTech,5.65,MCA,0.97,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.8,"Teamwork, Problem Solving, Communication",6.9,14,2.0,627,"C Programming Basics, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, C Programming Basics",12,5.0,85,"Full-time, Internship",Mid Level,Work detail,0.5,0.6,0.8,0.5,0.5,0.7,Business,Remote,Technology,2,3,3,5,3,Working Professional,Frontend Developer
8ec50e99-208f-439a-90af-df40fbe64994,18:52.9,18,Female,Kolkata,89.07,75.46,Commerce,BCom,9.33,MCA,9.27,MBA,0.51,"Express.js, Git, Java, Node.js, Python, SQL",0.3,"Communication, Teamwork, Problem Solving",5.0,15,1.0,765,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, C Programming Basics",7,4.0,0,"Part-time, Internship",Senior Level,Work detail,0.5,0.8,0.1,0.6,0.7,0.3,Other,"Flexible, Office",Technology,5,5,3,5,3,Student,AI Engineer
f5284b9f-b287-4eb5-9596-a9934626c47b,18:52.9,50,Male,Bengaluru,81.88,81.84,Science,BTech CSE,6.91,MTech,7.81,MTech,0.86,"Express.js, Git, Java, Node.js, Python, SQL",0.5,"Teamwork, Communication, Problem Solving",5.6,15,4.0,635,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, Advanced Java Programming",1,2.0,267,Freelance,Senior Level,Work detail,0.5,0.4,0.0,0.5,0.8,0.3,Creative,Office,Technology,2,3,1,2,1,Working Professional,Backend Developer
2aadb1d2-1780-4fb4-b0ae-b5e282fff0b5,18:52.9,50,Male,Pune,94.86,61.41,Commerce,BBA,8.98,MSc,3.95,MCA,0.77,"Express.js, Git, Java, Node.js, Python, SQL",0.7,"Research Skills, Critical Thinking, Analytical Thinking",9.7,14,2.0,600,"Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming, Advanced Java Programming",10,3.0,181,Full-time,Entry Level,Work detail,0.5,0.9,0.6,0.6,0.2,0.5,Other,Hybrid,"E-commerce, Technology, FinTech",1,4,2,4,4,Student,Frontend Developer
4031709d-0b53-4b83-af13-da89764d550b,18:52.9,26,Other,Hyderabad,63.34,72.09,Commerce,BTech Mechanical,7.58,MCA,9.8,MTech,0.7,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.5,"Teamwork, Problem Solving, Communication",6.6,14,4.0,643,"Java Beginner Bootcamp, Full Stack Web Development, JavaScript Essentials, Spring Boot Mastery",7,4.0,0,"Freelance, Full-time",Senior Level,Work detail,0.7,0.6,0.1,0.3,0.9,0.2,Technical,Flexible,Technology,2,4,3,4,4,Working Professional,Data Analyst
7ccde1cc-32b9-476f-8cd9-dd79804db07c,18:52.9,40,Female,Bengaluru,94.86,86.87,Science,BBA,8.16,,6.17,MSc,0.93,"Express.js, Git, Java, Node.js, Python, SQL",0.6,"Teamwork, Problem Solving, Communication",6.0,14,4.0,721,"Advanced Java Programming, Advanced Java Programming, C Programming Basics",10,3.0,114,"Internship, Part-time",Senior Level,Work detail,0.6,0.5,0.8,0.8,0.2,0.2,Creative,Hybrid,Technology,1,4,4,5,3,Working Professional,Frontend Developer
50690f55-532a-434d-b9cb-c222f3b78736,18:52.9,42,Female,Kochi,76.15,77.78,Science,BTech Mechanical,9.42,MTech,0.89,MCA,0.87,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.8,"Problem Solving, Communication, Teamwork",8.1,14,1.0,702,"C Programming Basics, Advanced Java Programming, Advanced Java Programming",4,3.0,87,"Freelance, Internship",Mid Level,Work detail,0.5,0.4,0.3,0.3,0.1,0.3,Other,Flexible,Technology,3,1,2,1,3,Working Professional,Frontend Developer
6829000e-054c-4ed3-aa39-6031fb47f558,18:52.9,28,Male,Pune,60.88,76.14,Arts,BBA,8.28,,5.06,MTech,0.66,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.9,"Problem Solving, Teamwork, Communication",6.7,13,4.0,686,"Advanced Java Programming, Advanced Java Programming, C Programming Basics",6,4.0,70,"Internship, Part-time",Mid Level,Work detail,0.4,0.2,0.9,0.7,0.6,0.7,Business,Hybrid,Technology,5,4,5,4,3,Student,Data Analyst
f265b55e-c04e-4735-8d7e-885bdcb0251c,18:52.9,31,Male,Delhi,83.1,73.49,Science,BCom,7.92,,6.96,MBA,0.89,"Express.js, Git, Java, Node.js, Python, SQL",0.7,"Communication, Teamwork, Problem Solving",8.8,13,3.0,611,"Python Zero to Hero, Data Engineering with Python, Machine Learning A-Z, Machine Learning A-Z",8,5.0,43,Part-time,Entry Level,Work detail,0.5,0.1,0.6,0.7,0.4,0.1,Business,Office,"E-commerce, Technology, FinTech",4,1,2,2,5,Working Professional,Project Manager
9f3f0654-422e-4dec-b089-801fce48a8ac,18:52.9,39,Male,Indore,81.13,68.64,Science,BCom,6.5,MSc,6.9,MCA,0.66,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.9,"Problem Solving, Communication, Teamwork",6.8,13,3.0,604,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",12,4.0,117,Internship,Entry Level,Work detail,0.2,0.4,0.7,0.8,0.8,0.0,Technical,Flexible,"AI & Machine Learning, Technology",4,5,4,1,3,Working Professional,AI Engineer
50690f55-532a-434d-b9cb-c222f3b78736,18:52.9,18,Other,Indore,88.43,66.69,Arts,BTech Mechanical,8.05,MTech,6.66,MSc,0.92,"Express.js, Git, Java, Node.js, Python, SQL",0.6,"Problem Solving, Communication, Teamwork",8.0,9,4.0,348,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, Advanced Java Programming, C Programming Basics, C Programming Basics",4,1.0,0,Full-time,Entry Level,Work detail,0.2,0.5,0.1,0.2,0.4,0.9,Other,"Flexible, Remote",Technology,5,5,4,2,3,Working Professional,Backend Developer
c4ddf933-c53c-42b9-80c2-844385871037,18:52.9,18,Other,Mumbai,71.72,56.21,Science,BA English,7.89,MTech,5.29,BSc Math,0.6,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.4,"Critical Thinking, Research Skills, Analytical Thinking",5.0,5,5.0,235,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, C Programming Basics, C Programming Basics",12,1.0,0,Freelance,Entry Level,Work detail,0.6,0.0,0.3,0.6,0.7,0.3,Other,Hybrid,Technology,2,3,2,4,5,Working Professional,Data Analyst
6829000e-054c-4ed3-aa39-6031fb47f558,18:52.9,42,Female,Mumbai,79.58,66.56,Science,BBA,7.25,,9.8,BCA,0.44,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.7,"Problem Solving, Communication, Teamwork",7.1,5,5.0,244,"C Programming Basics, Advanced Java Programming, Advanced Java Programming",4,5.0,131,Full-time,Mid Level,Work detail,0.4,1.0,0.5,0.7,0.6,0.1,Business,Remote,Technology,5,4,5,2,4,Working Professional,Frontend Developer
c73c0ae5-d7b7-4687-bb42-3f39e04da362,18:52.9,43,Male,Mumbai,68.34,64.72,Science,BSc Math,7.76,MTech,8.03,MCA,0.91,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.5,"Research Skills, Analytical Thinking, Critical Thinking",5.0,7,5.0,280,"JavaScript Essentials, Spring Boot Mastery, Docker for Developers, Full Stack Web Development",6,5.0,152,"Internship, Full-time",Entry Level,Work detail,0.6,0.9,0.9,0.9,0.6,0.3,Business,"Office, Remote","AI & Machine Learning, Technology",5,3,3,2,3,Student,AI Engineer
7d6e2dae-673a-4e71-9bdc-463ea40e48dc,18:52.9,33,Female,Indore,78.95,70.77,Commerce,BSc Math,9.34,MSc,7.75,MTech,0.51,"Express.js, Git, Java, Node.js, Python, SQL",0.7,"Communication, Problem Solving, Teamwork",7.4,9,3.0,261,"C Programming Basics, Advanced Java Programming, C Programming Basics",1,5.0,101,Internship,Senior Level,Work detail,0.6,0.8,0.4,1.0,0.6,0.5,Other,"Remote, Hybrid","AI & Machine Learning, Technology",3,3,3,3,1,Student,Software Engineer
32629330-7973-4534-b632-390ed5daf60a,18:52.9,33,Other,Chennai,72.38,79.17,Arts,BA English,8.23,MTech,8.13,MBA,0.43,"Express.js, Git, Java, Node.js, Python, SQL",1.0,"Problem Solving, Teamwork, Communication",10.0,8,1.0,281,"Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming, Advanced Java Programming",3,2.0,124,Freelance,Entry Level,Work detail,0.4,0.9,0.9,0.2,0.6,0.6,Other,"Flexible, Office","E-commerce, Technology, FinTech",4,4,4,1,1,Working Professional,Project Manager
d4bbb307-1e6c-458c-b319-069d14dcb3f7,18:52.9,28,Other,Kolkata,65.88,79.15,Science,BTech Mechanical,7.37,,7.17,MCA,0.58,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.5,"Communication, Teamwork, Problem Solving",6.4,8,5.0,267,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, Advanced Java Programming, C Programming Basics",3,5.0,30,Internship,Entry Level,Work detail,1.0,0.7,0.5,0.5,0.4,0.6,Other,"Office, Remote",Technology,4,5,2,3,1,Working Professional,AI Engineer
325e876e-e2b7-4764-9afe-f1b377d6e36c,18:52.9,24,Other,Patna,74.22,67.92,Arts,BCom,6.81,MBA,1.56,MTech,0.69,"Figma, UI/UX Design",0.7,"Problem Solving, Communication, Teamwork",6.9,7,5.0,282,"Machine Learning A-Z, Python Zero to Hero, Python Zero to Hero, Python Zero to Hero, Mathematics for Machine Learning, Mathematics for Machine Learning",5,3.0,22,"Part-time, Internship",Senior Level,Work detail,0.5,0.2,0.6,0.5,0.1,0.5,Other,"Flexible, Hybrid",Technology,4,5,1,2,4,Working Professional,UX Designer
1195217f-1468-44c2-a7d7-6111574952b0,18:52.9,26,Female,Bhopal,66.26,81.68,Science,BTech CSE,9.7,,3.32,MTech,0.95,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.4,"Problem Solving, Teamwork, Communication",9.4,5,2.0,282,"Java Beginner Bootcamp, Spring Boot Mastery, Java Beginner Bootcamp",7,2.0,43,Internship,Mid Level,Work detail,0.1,0.9,0.3,0.0,0.4,0.6,Other,"Flexible, Hybrid","AI & Machine Learning, Technology",5,4,5,4,4,Working Professional,Frontend Developer
3a08f38d-e715-41b8-84c5-f4300314a142,18:52.9,47,Other,Patna,86.92,73.16,Arts,BTech Mechanical,9.53,MTech,6.59,BSc Math,0.66,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.8,"Communication, Teamwork, Problem Solving",7.8,8,2.0,340,"Advanced Java Programming, C Programming Basics, C Programming Basics, C Programming Basics, C Programming Basics",11,2.0,152,"Freelance, Internship",Senior Level,Work detail,0.7,0.2,0.1,0.3,0.3,0.9,Technical,Hybrid,Technology,5,2,3,4,3,Student,AI Engineer
6c0b3a26-bbc9-46f0-a668-2e610e64f944,18:52.9,38,Other,Mumbai,93.43,88.13,Science,BCA,8.45,,9.28,MCA,0.98,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.7,"Problem Solving, Teamwork, Communication",6.8,9,4.0,355,"Business Analytics with Excel, Business Analytics with Excel, SQL for Data Analysis, SQL for Data Analysis, Tableau Data Visualization, NoSQL Fundamentals",11,4.0,56,"Internship, Full-time",Entry Level,Work detail,0.5,0.3,0.0,0.3,0.3,0.6,Technical,"Hybrid, Remote","E-commerce, Technology, FinTech",1,2,2,4,4,Working Professional,AI Engineer
6e31940a-4eb8-4ae7-b0e9-aade09851599,18:52.9,19,Female,Chennai,68.03,72.28,Arts,BTech CSE,8.28,MBA,3.95,BA English,0.69,"Express.js, Git, Java, Node.js, Python, SQL",0.6,"Problem Solving, Teamwork, Communication",6.1,6,4.0,284,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, Advanced Java Programming",10,5.0,12,"Freelance, Internship",Senior Level,Work detail,0.3,1.0,1.0,0.9,0.6,0.0,Business,"Office, Hybrid","AI & Machine Learning, Technology",2,2,3,4,4,Working Professional,Frontend Developer
1d094612-1dfa-4fcc-8db3-1a3970774cd2,18:52.9,24,Male,Mumbai,66.09,70.75,Science,BSc Math,7.91,,5.13,MCA,0.67,"Figma, UI/UX Design",0.3,"Teamwork, Problem Solving, Communication",8.7,6,3.0,228,"C Programming Basics, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",12,1.0,29,"Part-time, Full-time",Senior Level,Work detail,0.9,0.0,0.1,0.2,0.3,0.7,Business,Remote,Technology,3,2,4,3,4,Student,Software Engineer
7cccb40c-6d0a-4205-9dc0-6e93c8cd88a1,18:52.9,23,Male,Lucknow,80.4,83.86,Commerce,BBA,7.13,,6.25,MSc,0.81,"Express.js, Git, Java, Node.js, Python, SQL",0.5,"Problem Solving, Communication, Teamwork",7.1,3,3.0,210,"C Programming Basics, C Programming Basics, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",7,2.0,26,Part-time,Senior Level,Work detail,0.5,0.2,0.2,0.6,0.8,0.6,Business,Flexible,Technology,3,4,3,4,5,Working Professional,Software Engineer
f786116b-a71a-4839-ad81-ed39618fdaaa,18:52.9,34,Other,Chennai,80.22,83.95,Arts,BTech Mechanical,8.21,MCA,4.76,MBA,0.62,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.6,"Communication, Problem Solving, Teamwork",5.6,6,3.0,289,"SQL for Data Analysis, SQL for Data Analysis, NoSQL Fundamentals, Power BI Dashboard Design, NoSQL Fundamentals, NoSQL Fundamentals",12,1.0,105,Freelance,Senior Level,Work detail,0.7,0.8,0.4,0.6,0.8,0.9,Business,Office,Technology,4,2,3,3,4,Working Professional,Frontend Developer
db8151c3-f6b3-4a21-be51-8949c3538e3d,18:52.9,42,Male,Lucknow,68.83,70.99,Arts,BSc Math,9.57,,9.8,MTech,0.72,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.4,"Research Skills, Critical Thinking, Analytical Thinking",9.7,7,5.0,302,"SQL for Data Analysis, NoSQL Fundamentals, NoSQL Fundamentals, Power BI Dashboard Design, SQL for Data Analysis",8,4.0,91,"Internship, Freelance",Entry Level,Work detail,0.6,0.3,0.4,0.7,0.2,0.9,Technical,Flexible,Technology,3,3,3,4,4,Working Professional,AI Engineer
30f7e0a9-9651-402b-8f20-132c6defd597,18:52.9,31,Male,Guwahati,70.04,63.99,Commerce,BA English,6.66,MSc,9.8,MCA,1.0,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.5,"Teamwork, Problem Solving, Communication",5.8,7,4.0,260,"Java Beginner Bootcamp, Spring Boot Mastery, Java Beginner Bootcamp",0,2.0,81,"Freelance, Full-time",Mid Level,Work detail,0.8,0.2,0.5,0.6,0.2,0.5,Technical,"Office, Hybrid","AI & Machine Learning, Technology",5,4,5,3,5,Working Professional,Frontend Developer
eb47f6c2-8583-4f0d-a88b-78d1a6ad0bcc,18:52.9,23,Other,Jaipur,67.09,65.37,Commerce,BCA,8.9,,2.89,MSc,0.4,"Express.js, Git, Java, Node.js, Python, SQL",0.7,"Research Skills, Analytical Thinking, Critical Thinking",9.4,4,4.0,271,"Full Stack Web Development, Java Beginner Bootcamp, Full Stack Web Development, Advanced Java Programming",12,1.0,87,Part-time,Senior Level,Work detail,0.4,1.0,0.9,1.0,0.5,0.4,Technical,Hybrid,Technology,1,4,5,1,2,Working Professional,Software Engineer
3bdaea13-8816-4885-b8dc-4f2f668f332e,18:52.9,34,Male,Chennai,75.93,66.34,Science,BCom,9.2,MTech,4.16,BTech Mechanical,0.61,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",1.0,"Communication, Teamwork, Problem Solving",8.7,7,3.0,310,"Tableau Data Visualization, Power BI Dashboard Design, Business Analytics with Excel, Power BI Dashboard Design, SQL for Data Analysis, SQL for Data Analysis",2,4.0,33,"Full-time, Part-time",Entry Level,Work detail,0.6,0.6,0.6,0.5,0.4,0.7,Other,Hybrid,"E-commerce, Technology, FinTech",3,3,1,3,3,Working Professional,AI Engineer
209def3d-1fd6-437b-9a2c-f31f2cd7cd86,18:52.9,39,Female,Lucknow,86.16,66.74,Arts,BCA,9.11,MSc,4.4,BTech Mechanical,0.56,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.7,"Communication, Teamwork, Problem Solving",9.3,7,3.0,232,"NoSQL Fundamentals, NoSQL Fundamentals, Business Analytics with Excel, Tableau Data Visualization, Power BI Dashboard Design",3,2.0,121,Part-time,Entry Level,Work detail,0.6,0.9,0.4,0.3,0.5,0.8,Business,Hybrid,Technology,3,3,4,2,3,Student,Frontend Developer
6e31940a-4eb8-4ae7-b0e9-aade09851599,18:52.9,19,Female,Mumbai,61.97,69.64,Arts,BTech Mechanical,7.38,MSc,7.75,BTech CSE,0.93,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.6,"Critical Thinking, Attention to Detail, Business Communication",6.9,6,2.0,228,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, C Programming Basics, Advanced Java Programming, Advanced Java Programming",8,2.0,0,"Internship, Freelance",Senior Level,Work detail,0.4,1.0,1.0,0.4,0.1,0.7,Technical,Hybrid,"E-commerce, Technology, FinTech",1,5,2,2,5,Working Professional,Data Analyst
b4286c32-f71e-4608-a7c3-4825adf82182,18:52.9,30,Female,Hyderabad,69.51,76.28,Science,BCom,6.82,MTech,6.05,BA English,0.65,"Express.js, Git, Java, Node.js, Python, SQL",0.7,"Communication, Teamwork, Problem Solving",8.2,7,3.0,304,"Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming, Advanced Java Programming, C Programming Basics",1,3.0,19,"Freelance, Internship",Senior Level,Work detail,0.7,0.7,0.6,0.7,0.4,0.4,Technical,"Hybrid, Office",Technology,4,3,3,1,4,Student,Backend Developer
197aa218-f90e-4d62-93f2-66fbbf768fab,18:52.9,37,Female,Delhi,81.56,84.99,Commerce,BTech CSE,8.92,MCA,9.49,MBA,0.6,"Figma, UI/UX Design",0.3,"Problem Solving, Teamwork, Communication",7.1,6,4.0,274,"Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, C Programming Basics, Advanced Java Programming",12,4.0,155,Internship,Entry Level,Work detail,0.1,0.8,0.2,0.9,1.0,0.6,Creative,"Hybrid, Flexible",Technology,2,1,3,2,1,Student,AI Engineer
22178006-5727-4fab-9c93-c57a3d9931fc,18:52.9,21,Male,Indore,77.75,94.96,Commerce,BTech Mechanical,6.84,,4.12,MSc,0.9,"Express.js, Git, Java, Node.js, Python, SQL",0.8,"Communication, Teamwork, Problem Solving",10.0,7,4.0,314,"Advanced Java Programming, C Programming Basics, C Programming Basics",8,1.0,0,"Part-time, Freelance",Entry Level,Work detail,0.8,0.6,0.7,0.6,0.7,0.2,Business,Remote,Technology,4,2,3,4,2,Working Professional,Frontend Developer
dec1d693-8222-4a0b-9525-ba7e424bd8ae,18:52.9,37,Other,Nagpur,61.26,65.98,Commerce,BTech Mechanical,7.83,MBA,9.15,MBA,0.58,"Express.js, Git, Java, Node.js, Python, SQL",0.5,"Critical Thinking, Business Communication, Attention to Detail",6.9,6,3.0,269,"Advanced Java Programming, Java Beginner Bootcamp, Advanced Java Programming",0,1.0,103,"Part-time, Freelance",Entry Level,Work detail,0.7,0.5,0.5,0.7,0.4,0.9,Creative,Remote,"E-commerce, Technology, FinTech",4,5,4,3,4,Working Professional,Project Manager
b97fe203-f5e3-45fe-9368-96e43955bba8,18:52.9,39,Female,Nagpur,75.3,55.09,Commerce,BTech Mechanical,8.06,,4.63,BTech CSE,0.4,"Bootstrap, Git, HTML/CSS, JavaScript, React",1.0,"Communication, Problem Solving, Teamwork",5.8,5,5.0,288,"Tableau Data Visualization, NoSQL Fundamentals, Power BI Dashboard Design",6,4.0,120,"Freelance, Internship",Mid Level,Work detail,0.1,0.4,1.0,0.7,0.4,0.7,Business,Office,Technology,1,4,2,3,3,Working Professional,Frontend Developer
37248514-675c-4547-9a26-b4229a8c2104,18:52.9,25,Male,Guwahati,71.58,71.34,Commerce,BA English,6.94,MCA,4.93,BTech CSE,0.52,"Express.js, Git, Java, Node.js, Python, SQL",0.6,"Communication, Teamwork, Problem Solving",9.5,4,1.0,197,"Python Zero to Hero, Machine Learning A-Z, Mathematics for Machine Learning",4,2.0,43,"Internship, Freelance",Senior Level,Work detail,0.4,0.7,0.5,0.1,0.6,0.5,Technical,Flexible,Technology,1,2,4,5,5,Student,Project Manager
e5b69d9d-4ee4-4181-bb01-d443bd39e4c1,18:52.9,18,Female,Bengaluru,65.53,77.78,Science,BCA,7.88,MCA,9.8,MBA,0.77,"Figma, UI/UX Design",0.7,"Critical Thinking, Attention to Detail, Business Communication",7.0,5,2.0,243,"Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming",3,3.0,0,"Internship, Part-time",Senior Level,Work detail,0.9,0.3,0.5,0.1,0.3,0.1,Creative,"Flexible, Remote","AI & Machine Learning, Technology",4,2,1,5,2,Student,Frontend Developer
5ce50492-4f2f-4152-97f3-6b50ec724eff,18:52.9,28,Other,Bhopal,75.63,66.49,Science,BBA,8.05,,8.62,MBA,0.69,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.3,"Communication, Teamwork, Problem Solving",6.0,6,3.0,325,"C Programming Basics, C Programming Basics, C Programming Basics, C Programming Basics",12,3.0,35,Full-time,Senior Level,Work detail,0.4,0.6,0.5,0.2,0.1,0.5,Technical,Hybrid,"E-commerce, Technology, FinTech",1,3,5,2,3,Working Professional,AI Engineer
f2a2701f-aedf-46ed-a8a7-bab14394f075,18:52.9,50,Male,Mumbai,66.74,67.87,Commerce,BSc Physics,7.74,MTech,9.8,BTech CSE,0.87,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.8,"Attention to Detail, Critical Thinking, Business Communication",7.1,7,4.0,292,"Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, C Programming Basics, Advanced Java Programming",7,5.0,192,Freelance,Senior Level,Work detail,0.5,0.5,0.7,1.0,0.3,0.7,Business,Remote,Technology,2,3,4,2,2,Student,Data Analyst
cf906190-894d-43e5-87d1-8a1c57647dc6,18:52.9,31,Male,Patna,73.36,79.37,Arts,BSc Math,7.21,,6.64,MTech,0.71,"Express.js, Git, Java, Node.js, Python, SQL",0.7,"Critical Thinking, Analytical Thinking, Research Skills",8.7,6,3.0,233,"Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",4,5.0,93,Part-time,Senior Level,Work detail,0.0,0.9,1.0,1.0,1.0,0.5,Business,Office,"E-commerce, Technology, FinTech",1,2,2,3,3,Working Professional,Project Manager
0b40e901-eed5-4561-af15-4c370e6bb013,18:52.9,32,Other,Mumbai,73.82,79.66,Commerce,BCom,9.17,MSc,7.36,MSc,1.0,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.7,"Problem Solving, Communication, Teamwork",6.1,6,1.0,220,"Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",1,1.0,20,"Part-time, Internship",Entry Level,Work detail,0.1,0.4,0.2,0.0,0.4,0.5,Technical,"Hybrid, Flexible",Technology,4,2,1,4,5,Working Professional,AI Engineer
10055ef4-f72e-4f84-be90-d09cc968557f,18:52.9,32,Female,Ahmedabad,81.97,74.4,Arts,BSc Physics,8.3,MSc,6.8,BTech CSE,0.75,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.8,"Teamwork, Problem Solving, Communication",9.3,5,2.0,206,"Java Beginner Bootcamp, JavaScript Essentials, Advanced Java Programming, JavaScript Essentials, Docker for Developers, Java Beginner Bootcamp",5,4.0,20,"Full-time, Freelance",Entry Level,Work detail,1.0,0.5,1.0,0.5,0.4,0.3,Other,"Remote, Office",Technology,2,1,1,3,1,Working Professional,AI Engineer
44bc777f-ea3e-4002-8a51-3da321d68d66,18:52.9,39,Female,Indore,64.97,78.66,Science,BCom,8.32,MTech,5.94,MCA,0.84,"Express.js, Git, Java, Node.js, Python, SQL",0.4,"Problem Solving, Communication, Teamwork",6.2,3,3.0,190,"C Programming Basics, Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming, Advanced Java Programming",8,5.0,18,"Freelance, Internship",Mid Level,Work detail,0.4,0.4,0.1,0.3,0.5,0.4,Creative,Remote,Technology,3,2,1,4,2,Working Professional,Frontend Developer
ed15d012-aa64-4506-aa55-0c686e76df84,18:52.9,26,Other,Indore,76.44,70.06,Commerce,BSc Math,8.16,MTech,5.44,MBA,0.63,"Figma, UI/UX Design",1.0,"Teamwork, Problem Solving, Communication",9.6,6,3.0,236,"C Programming Basics, Advanced Java Programming, C Programming Basics, C Programming Basics, C Programming Basics, C Programming Basics",10,2.0,20,Full-time,Entry Level,Work detail,0.9,0.7,0.6,0.8,0.8,0.6,Technical,"Remote, Flexible",Technology,4,2,2,1,4,Student,Project Manager
0fec8f22-bf67-4746-bc93-7ccfb84f135a,18:52.9,38,Male,Kolkata,84.48,87.63,Commerce,BTech CSE,7.22,,8.98,MTech,0.7,"Figma, UI/UX Design",0.9,"Business Communication, Critical Thinking, Attention to Detail",6.6,6,3.0,255,"JavaScript Essentials, JavaScript Essentials, Full Stack Web Development, Spring Boot Mastery",1,2.0,46,"Freelance, Internship",Senior Level,Work detail,0.5,0.2,0.2,0.6,0.6,0.7,Other,"Flexible, Hybrid",Technology,2,1,4,5,2,Working Professional,Project Manager
6af7c901-d477-47a8-b978-6314092d5e29,18:52.9,36,Female,Nagpur,88.41,80.27,Arts,BTech Mechanical,7.89,,7.26,MCA,0.7,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.5,"Communication, Teamwork, Problem Solving",9.7,6,5.0,301,"JavaScript Essentials, JavaScript Essentials, Advanced Java Programming, Docker for Developers, Docker for Developers, Full Stack Web Development",12,3.0,95,"Full-time, Part-time",Senior Level,Work detail,0.8,0.8,0.7,0.6,0.2,0.5,Business,"Office, Hybrid","AI & Machine Learning, Technology",4,4,4,1,5,Student,Frontend Developer
0d2d8dd0-b90c-4a5e-84fb-385bb461790a,18:52.9,27,Female,Bhopal,72.96,56.28,Arts,BCA,7.52,MSc,8.88,MTech,0.7,"Express.js, Git, Java, Node.js, Python, SQL",0.3,"Attention to Detail, Business Communication, Critical Thinking",8.7,5,4.0,218,"SQL for Data Analysis, SQL for Data Analysis, NoSQL Fundamentals, Power BI Dashboard Design, NoSQL Fundamentals, NoSQL Fundamentals",7,3.0,26,Full-time,Senior Level,Work detail,0.9,0.3,0.1,0.7,0.5,0.2,Other,"Flexible, Remote","E-commerce, Technology, FinTech",2,3,3,2,4,Working Professional,Project Manager
