User ID,Timestamp,Age,Gender,Location,Class 10 Percentage,Class 12 Percentage,Class 12 Stream,Graduate Major,Graduate CGPA,PG Major,PG CGPA,Highest Education,Academic Consistency,Technical Skills,Tech Skill Proficiency,Soft Skills,Soft Skill Proficiency,Courses Completed,Avg Course Difficulty,Total Hours Learning,Course Keywords,Project Count,Avg Project Complexity,Experience Months,Experience Types,Job Level,Work Keywords,Interest STEM,Interest Business,Interest Arts,Interest Design,Interest Medical,Interest Social Science,Career Preference,Work Preference,Preferred Industries,Conscientiousness,Extraversion,Openness,Agreeableness,Emotional Stability,Current Status,Target Job Role
00aea7e6-10d3-433c-8507-ec6273b365d1,18:52.9,42,Female,Patna,71.06,75.51,Science,BTech CSE,8.64,,0.0,BTech CSE,0.55,"Express.js, Git, Java, Node.js, Python, SQL",0.8,"Teamwork, Communication, Problem Solving",6.0,14,5,660,"C Programming Basics, Advanced Java Programming, Advanced Java Programming",7,2,154,Freelance,Senior Level,Work detail,0.1,0.5,0.1,1.0,0.9,0.2,Other,Hybrid,Technology,1,3,2,2,3,Working Professional,Backend Developer
055bcee8-6465-4424-9a20-f095871e24df,18:52.9,46,Female,Chennai,55.92,69.72,Science,BSc Math,7.44,,0.0,BSc Math,0.66,"Express.js, Git, Java, Node.js, Python, SQL",0.7,"Problem Solving, Teamwork, Communication",6.5,7,2,340,"Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming",10,5,217,Internship,Senior Level,Work detail,0.1,0.8,0.5,0.9,0.6,1.0,Creative,Office,Technology,2,3,3,2,4,Working Professional,Backend Developer
a85faf13-12ac-4bd5-84f3-b868a2969bd0,18:52.9,47,Male,Pune,63.6,77.24,Science,BBA,9.69,MBA,9.43,MBA,0.8,"Figma, UI/UX Design",0.9,"Teamwork, Communication, Problem Solving",6.7,11,2,501,"C Programming Basics, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",9,4,253,Internship,Senior Level,Work detail,0.1,0.8,0.1,0.4,0.8,0.5,Technical,"Office, Flexible",Technology,2,3,4,5,2,Working Professional,UX Designer
b2ca2c02-0e3b-42e3-8999-2ce25216e769,18:52.9,41,Male,Patna,63.65,75.06,Commerce,BTech Mechanical,8.97,MTech,6.19,MTech,0.57,"Figma, UI/UX Design",0.7,"Teamwork, Problem Solving, Communication",6.0,15,2,494,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, Advanced Java Programming, C Programming Basics, C Programming Basics",10,5,47,"Part-time, Internship",Mid Level,Work detail,0.9,0.6,0.7,0.4,0.3,0.1,Technical,"Flexible, Office",Technology,3,1,2,2,3,Working Professional,UX Designer
73704462-2de9-4ba6-a9d4-01e8fd778139,18:52.9,42,Other,Lucknow,71.22,61.66,Science,BTech CSE,8.26,MCA,6.43,MCA,0.67,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.8,"Critical Thinking, Attention to Detail, Business Communication",8.0,6,5,265,"Business Analytics with Excel, Power BI Dashboard Design, Business Analytics with Excel, SQL for Data Analysis",2,5,54,"Freelance, Internship",Mid Level,Work detail,0.8,0.8,0.1,0.9,0.3,0.1,Creative,"Office, Flexible","E-commerce, Technology, FinTech",2,5,5,2,2,Working Professional,Data Analyst
2b38e988-db18-436f-803e-4fb6f70ae1bb,18:52.9,32,Female,Chennai,84.87,78.33,Science,BCA,8.17,MTech,6.76,MTech,0.96,"Figma, UI/UX Design",1.0,"Communication, Problem Solving, Teamwork",7.7,12,3,581,"Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, C Programming Basics, C Programming Basics",12,5,98,Internship,Senior Level,Work detail,0.2,0.5,0.3,0.7,0.7,0.3,Technical,Flexible,Technology,1,4,5,3,1,Working Professional,UX Designer
b202dcee-cdaf-407e-8f54-89d8dd54e8d9,18:52.9,26,Female,Indore,81.92,84.46,Commerce,BBA,8.04,MTech,7.05,MTech,0.88,"Express.js, Git, Java, Node.js, Python, SQL",0.8,"Communication, Problem Solving, Teamwork",5.1,5,4,312,"Spring Boot Mastery, Java Beginner Bootcamp, Advanced Java Programming",11,1,16,Freelance,Entry Level,Work detail,0.1,0.4,0.5,0.9,0.4,0.6,Business,"Remote, Hybrid",Technology,3,1,1,5,5,Student,Software Engineer
d47dc1e3-751e-4904-94d3-647c526dbfad,18:52.9,28,Female,Lucknow,63.22,73.36,Arts,BCA,7.2,,0.0,BCA,0.58,"Bootstrap, Git, HTML/CSS, JavaScript, React",1.0,"Teamwork, Communication, Problem Solving",6.5,7,2,278,"C Programming Basics, C Programming Basics, Advanced Java Programming, C Programming Basics",5,2,19,"Freelance, Internship",Entry Level,Work detail,0.4,0.8,0.1,0.1,0.5,0.6,Business,Flexible,Technology,3,5,2,5,3,Student,Frontend Developer
8882aabf-93a8-4202-a2c5-93fa03c6fb80,18:52.9,40,Other,Patna,55.23,81.31,Commerce,BSc Physics,7.92,,0.0,BSc Physics,0.52,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.8,"Critical Thinking, Analytical Thinking, Research Skills",7.1,6,2,259,"Machine Learning A-Z, Python Zero to Hero, Python Zero to Hero, Deep Learning Fundamentals, Data Engineering with Python, Python for Data Science",2,1,19,Internship,Entry Level,Work detail,0.0,0.5,0.2,0.1,0.6,0.9,Technical,"Remote, Office","AI & Machine Learning, Technology",4,2,1,5,5,Working Professional,AI Engineer
f786116b-a71a-4839-ad81-ed39618fdaaa,18:52.9,44,Male,Chennai,84.3,63.58,Arts,BTech Mechanical,9.08,MTech,7.19,MTech,0.97,"Excel, Problem Solving, Programming Basics",0.6,"Teamwork, Communication, Problem Solving",8.0,14,5,669,"Advanced Java Programming, Advanced Java Programming, C Programming Basics",10,3,168,"Freelance, Full-time",Senior Level,Work detail,0.6,0.2,0.5,0.5,0.6,0.5,Business,Remote,Technology,3,3,5,2,1,Working Professional,Project Manager
c69b9a8b-4d52-4f89-bc21-46b59ee8aef3,18:52.9,42,Female,Bengaluru,67.37,89.07,Commerce,BBA,9.68,MBA,9.41,MBA,0.55,"Express.js, Git, Java, Node.js, Python, SQL",0.4,"Problem Solving, Communication, Teamwork",7.0,4,1,135,"Advanced Java Programming, JavaScript Essentials, JavaScript Essentials, Advanced Java Programming, Docker for Developers, Spring Boot Mastery",12,2,224,Full-time,Senior Level,Work detail,1.0,1.0,0.1,0.1,0.7,0.9,Business,"Remote, Hybrid",Technology,2,1,4,1,3,Working Professional,Software Engineer
b3841b54-9f7d-4edf-88dc-920880536bb0,18:52.9,27,Male,Delhi,90.34,77.24,Commerce,BTech CSE,6.71,MCA,9.11,MCA,0.91,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.8,"Business Communication, Attention to Detail, Critical Thinking",5.5,14,4,640,"Business Analytics with Excel, SQL for Data Analysis, Power BI Dashboard Design, Tableau Data Visualization",10,2,18,Full-time,Entry Level,Work detail,0.4,0.5,0.4,0.6,0.5,0.1,Creative,Office,"E-commerce, Technology, FinTech",1,4,4,3,5,Student,Data Analyst
c368318d-7af3-4cc4-8d91-057bf0f6c2ee,18:52.9,47,Male,Bhopal,94.54,84.81,Science,BTech Mechanical,6.63,MCA,9.61,MCA,0.63,"Figma, UI/UX Design",0.9,"Problem Solving, Communication, Teamwork",6.8,2,5,85,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, C Programming Basics",7,2,269,"Full-time, Internship",Senior Level,Work detail,0.5,0.2,0.4,0.7,0.1,0.3,Business,Office,Technology,5,4,5,5,4,Working Professional,UX Designer
ebf3c452-8669-488d-af32-ae661b4faf91,18:52.9,40,Male,Mumbai,72.54,86.17,Commerce,BCA,8.47,MSc,9.67,MSc,0.56,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.5,"Analytical Thinking, Critical Thinking, Research Skills",7.5,6,4,217,"Deep Learning Fundamentals, Mathematics for Machine Learning, Python Zero to Hero, Mathematics for Machine Learning, Mathematics for Machine Learning",1,3,193,Full-time,Senior Level,Work detail,0.2,0.8,0.9,0.3,0.1,0.4,Technical,Hybrid,"AI & Machine Learning, Technology",4,1,1,5,1,Working Professional,AI Engineer
be9ed68e-e1f9-4eba-9169-51b2a50c314b,18:52.9,35,Male,Mumbai,62.42,83.5,Science,BTech Mechanical,8.48,MBA,8.52,MBA,0.75,"Express.js, Git, Java, Node.js, Python, SQL",0.8,"Problem Solving, Communication, Teamwork",6.2,12,5,461,"Spring Boot Mastery, Spring Boot Mastery, Docker for Developers, Full Stack Web Development, Spring Boot Mastery, JavaScript Essentials",0,5,41,"Part-time, Internship",Mid Level,Work detail,0.4,0.4,0.5,0.5,0.0,0.8,Technical,Hybrid,Technology,1,2,4,5,2,Working Professional,Software Engineer
6c0b3a26-bbc9-46f0-a668-2e610e64f944,18:52.9,32,Other,Bhopal,69.05,84.72,Commerce,BSc Math,6.78,,0.0,BSc Math,0.76,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.8,"Problem Solving, Communication, Teamwork",6.4,13,2,500,"Advanced Java Programming, C Programming Basics, C Programming Basics",0,1,101,"Freelance, Full-time",Senior Level,Work detail,0.4,0.8,0.1,0.6,1.0,0.9,Business,Remote,Technology,5,3,5,4,2,Working Professional,Frontend Developer
e8547047-03e9-43c9-a5e5-8bad7700bb37,18:52.9,33,Male,Indore,82.67,92.24,Arts,BCA,8.79,MTech,7.54,MTech,0.47,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.7,"Critical Thinking, Attention to Detail, Business Communication",7.2,8,5,351,"Power BI Dashboard Design, SQL for Data Analysis, Power BI Dashboard Design, Tableau Data Visualization, Tableau Data Visualization",6,4,107,"Internship, Full-time",Senior Level,Work detail,0.6,0.2,0.8,0.6,0.3,0.8,Other,Remote,"E-commerce, Technology, FinTech",4,4,4,4,1,Working Professional,Data Analyst
616428f9-e501-4ec5-bd96-bccd8dbea52c,18:52.9,33,Other,Delhi,87.03,82.77,Science,BA English,8.08,MTech,8.21,MTech,0.8,"Express.js, Git, Java, Node.js, Python, SQL",0.4,"Teamwork, Problem Solving, Communication",8.7,5,3,261,"C Programming Basics, Advanced Java Programming, Advanced Java Programming, C Programming Basics, C Programming Basics, C Programming Basics",3,3,93,Internship,Senior Level,Work detail,0.5,0.3,0.3,0.2,0.3,0.5,Creative,"Hybrid, Office",Technology,5,2,5,5,4,Working Professional,Backend Developer
2e97fb1f-de91-439d-aae4-eb430b6e55dc,18:52.9,19,Other,Kochi,57.53,64.78,Commerce,BSc Physics,8.01,MSc,6.57,MSc,0.61,"Figma, UI/UX Design",0.9,"Communication, Teamwork, Problem Solving",6.7,15,2,624,"Advanced Java Programming, C Programming Basics, C Programming Basics, C Programming Basics, C Programming Basics",9,3,23,Part-time,Entry Level,Work detail,0.1,1.0,0.7,0.5,0.8,0.0,Technical,Flexible,Technology,4,1,4,1,1,Student,UX Designer
95c814fa-65a9-4b78-aaed-9cb6fbd9a0e0,18:52.9,31,Male,Lucknow,64.67,63.51,Arts,BSc Math,6.84,MTech,6.25,MTech,0.57,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.7,"Communication, Problem Solving, Teamwork",9.7,2,5,120,"Advanced Java Programming, C Programming Basics, C Programming Basics",5,4,21,Full-time,Entry Level,Work detail,0.2,0.5,0.4,0.3,0.3,0.6,Creative,Hybrid,Technology,5,1,4,4,5,Working Professional,Frontend Developer
84f3fd1b-9643-430a-b46e-c1e9c16c4d55,18:52.9,40,Other,Nagpur,59.7,73.06,Arts,BCom,6.62,MTech,7.88,MTech,0.67,"Express.js, Git, Java, Node.js, Python, SQL",0.3,"Problem Solving, Teamwork, Communication",7.7,6,4,268,"Java Beginner Bootcamp, Spring Boot Mastery, Java Beginner Bootcamp",10,3,93,"Internship, Freelance",Senior Level,Work detail,0.3,0.0,0.2,0.3,0.1,0.2,Creative,Office,Technology,5,3,5,5,3,Working Professional,Software Engineer
3ff08d09-5531-4a1b-bb74-4fa2e27b429b,18:52.9,50,Female,Bengaluru,71.21,66.87,Arts,BCA,6.52,MCA,9.4,MCA,0.58,"Data Structures, Python, SQL",0.4,"Teamwork, Problem Solving, Communication",10.0,10,1,401,"C Programming Basics, Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming, C Programming Basics",8,5,327,"Part-time, Freelance",Senior Level,Work detail,0.9,0.4,0.5,0.7,0.2,0.1,Creative,"Flexible, Hybrid",Technology,3,4,3,4,3,Working Professional,Project Manager
79b9a08b-ff83-47fa-8741-5c0400162446,18:52.9,22,Male,Bengaluru,77.85,65.15,Science,BCom,9.47,MTech,6.57,MTech,0.51,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.8,"Business Communication, Critical Thinking, Attention to Detail",5.0,4,5,143,"NoSQL Fundamentals, Power BI Dashboard Design, Business Analytics with Excel, SQL for Data Analysis, Business Analytics with Excel",9,4,4,Part-time,Entry Level,Work detail,0.5,0.6,0.2,0.1,0.1,0.1,Technical,Flexible,"E-commerce, Technology, FinTech",2,4,2,5,2,Student,Data Analyst
7d6e2dae-673a-4e71-9bdc-463ea40e48dc,18:52.9,40,Male,Kochi,59.05,90.24,Science,BCom,6.67,MBA,6.77,MBA,0.53,"Express.js, Git, Java, Node.js, Python, SQL",0.9,"Communication, Teamwork, Problem Solving",7.8,1,4,39,"Advanced Java Programming, Java Beginner Bootcamp, Full Stack Web Development, Java Beginner Bootcamp",0,5,139,Full-time,Senior Level,Work detail,0.4,0.8,0.5,0.6,0.3,0.4,Creative,"Remote, Flexible",Technology,1,5,1,2,5,Working Professional,Software Engineer
1d094612-1dfa-4fcc-8db3-1a3970774cd2,18:52.9,38,Other,Bhopal,72.22,64.72,Science,BTech Mechanical,7.01,MTech,7.39,MTech,0.49,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.5,"Analytical Thinking, Critical Thinking, Research Skills",5.7,11,5,486,"Data Engineering with Python, Python for Data Science, Mathematics for Machine Learning, Data Engineering with Python, Python Zero to Hero",6,3,197,"Full-time, Part-time",Senior Level,Work detail,0.6,0.3,0.8,0.2,0.9,0.4,Business,Remote,"AI & Machine Learning, Technology",1,1,2,3,3,Working Professional,AI Engineer
f5284b9f-b287-4eb5-9596-a9934626c47b,18:52.9,33,Other,Hyderabad,86.18,90.45,Arts,BA English,8.97,,0.0,BA English,0.53,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.7,"Critical Thinking, Research Skills, Analytical Thinking",6.0,3,3,119,"Mathematics for Machine Learning, Mathematics for Machine Learning, Python Zero to Hero, Mathematics for Machine Learning, Data Engineering with Python",7,4,29,Internship,Mid Level,Work detail,0.7,0.1,0.4,0.9,0.5,0.6,Technical,Flexible,"AI & Machine Learning, Technology",5,5,4,2,4,Working Professional,AI Engineer
ee42ac3e-ec52-40ce-a3f6-b4ca64f624dc,18:52.9,37,Female,Kochi,94.36,63.55,Commerce,BA English,8.9,MSc,8.48,MSc,0.51,"Express.js, Git, Java, Node.js, Python, SQL",0.4,"Problem Solving, Communication, Teamwork",5.4,8,1,368,"Advanced Java Programming, Advanced Java Programming, C Programming Basics, Advanced Java Programming",0,3,79,"Freelance, Part-time",Mid Level,Work detail,0.2,0.1,0.0,0.4,0.5,0.0,Other,Hybrid,Technology,2,2,3,2,3,Working Professional,Backend Developer
149bedfe-27e3-4104-a4e9-cab6396a6102,18:52.9,27,Male,Mumbai,57.7,74.56,Commerce,BBA,8.13,MTech,6.18,MTech,0.75,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",1.0,"Analytical Thinking, Research Skills, Critical Thinking",5.0,3,3,124,"Python for Data Science, Python Zero to Hero, Mathematics for Machine Learning, Deep Learning Fundamentals, Machine Learning A-Z",6,5,20,Part-time,Entry Level,Work detail,0.4,0.7,0.5,0.3,0.1,0.3,Technical,Flexible,"AI & Machine Learning, Technology",5,2,4,4,4,Student,AI Engineer
33b10d9d-e728-41ae-a4d9-42f76f684bb3,18:52.9,43,Male,Ahmedabad,80.87,93.69,Commerce,BTech CSE,9.36,MBA,9.51,MBA,0.83,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.4,"Analytical Thinking, Research Skills, Critical Thinking",8.4,13,1,432,"Python for Data Science, Data Engineering with Python, Machine Learning A-Z, Mathematics for Machine Learning, Mathematics for Machine Learning",5,4,215,Freelance,Senior Level,Work detail,0.5,0.9,0.8,0.4,0.9,1.0,Creative,Hybrid,"AI & Machine Learning, Technology",5,5,2,3,5,Working Professional,AI Engineer
9fcd0d0e-a830-41f6-9a26-755f0aa7a9d9,18:52.9,26,Other,Indore,82.31,81.72,Arts,BTech Mechanical,6.96,MBA,6.84,MBA,1.0,"Figma, UI/UX Design",0.7,"Communication, Problem Solving, Teamwork",5.2,8,2,227,"Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming",7,5,17,"Full-time, Internship",Entry Level,Work detail,0.2,0.1,0.7,0.9,0.3,0.6,Creative,Flexible,Technology,1,2,1,1,2,Student,UX Designer
21f6a6ba-4597-4172-9760-8fee886d53ad,18:52.9,27,Female,Hyderabad,88.11,76.88,Science,BTech Mechanical,6.56,,0.0,BTech Mechanical,0.92,"Figma, UI/UX Design",0.4,"Problem Solving, Teamwork, Communication",6.5,13,4,366,"C Programming Basics, C Programming Basics, C Programming Basics, C Programming Basics",2,3,1,Part-time,Entry Level,Work detail,0.4,0.4,0.1,0.5,0.5,0.1,Business,"Flexible, Hybrid",Technology,4,4,1,4,5,Student,UX Designer
e92f577f-6370-41c7-9b26-7c065fde8dc2,18:52.9,29,Other,Chennai,65.1,87.35,Science,BSc Physics,7.0,MTech,7.84,MTech,0.6,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.8,"Business Communication, Critical Thinking, Attention to Detail",6.5,14,3,581,"Tableau Data Visualization, NoSQL Fundamentals, Business Analytics with Excel",0,5,22,"Part-time, Full-time",Entry Level,Work detail,0.9,0.6,0.7,0.4,0.0,0.4,Creative,Flexible,"E-commerce, Technology, FinTech",5,1,4,5,4,Working Professional,Data Analyst
1a91e231-23bf-4031-97b9-26bea21182d2,18:52.9,40,Male,Kochi,68.03,94.64,Science,BSc Physics,7.05,MSc,6.67,MSc,0.49,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.3,"Critical Thinking, Analytical Thinking, Research Skills",7.2,4,3,161,"Data Engineering with Python, Deep Learning Fundamentals, Python for Data Science, Mathematics for Machine Learning, Python for Data Science",0,2,135,Freelance,Senior Level,Work detail,0.9,0.4,0.1,0.7,0.1,0.4,Technical,Remote,"AI & Machine Learning, Technology",2,1,4,5,4,Working Professional,AI Engineer
06792819-adb9-4e8e-9ee8-1131fb27ca60,18:52.9,33,Female,Chennai,87.51,57.33,Arts,BA English,8.55,MCA,7.62,MCA,0.6,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.9,"Research Skills, Critical Thinking, Analytical Thinking",9.4,3,4,133,"Python for Data Science, Deep Learning Fundamentals, Python for Data Science",1,5,25,"Full-time, Part-time",Mid Level,Work detail,0.4,0.4,0.4,0.5,0.3,0.1,Creative,"Flexible, Remote","AI & Machine Learning, Technology",1,4,5,3,3,Working Professional,AI Engineer
13283020-ad2a-4882-b09a-370380cbb489,18:52.9,40,Male,Pune,57.0,64.64,Commerce,BCom,8.52,MTech,8.35,MTech,0.52,"Figma, UI/UX Design",0.3,"Teamwork, Problem Solving, Communication",8.7,3,3,178,"Advanced Java Programming, Advanced Java Programming, C Programming Basics, Advanced Java Programming",7,2,200,"Part-time, Freelance",Senior Level,Work detail,0.4,0.1,0.2,0.6,0.8,0.1,Business,"Flexible, Remote",Technology,2,4,3,5,5,Working Professional,UX Designer
ef6802dd-b417-47bb-87bf-15caf486c82c,18:52.9,28,Other,Chennai,73.65,81.39,Commerce,BSc Physics,7.63,MBA,9.03,MBA,0.41,"Analysis, Excel, Research Methods",0.9,"Communication, Teamwork, Problem Solving",9.1,14,4,598,"Advanced Java Programming, Advanced Java Programming, C Programming Basics",0,2,8,Full-time,Entry Level,Work detail,0.4,0.7,0.4,1.0,0.6,0.9,Business,"Office, Hybrid",Technology,5,1,5,3,2,Student,Project Manager
6624256a-b129-46a1-a776-798715391cd2,18:52.9,45,Other,Hyderabad,79.48,87.15,Commerce,BSc Physics,7.83,,0.0,BSc Physics,0.6,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",1.0,"Analytical Thinking, Critical Thinking, Research Skills",5.8,13,4,585,"Deep Learning Fundamentals, Machine Learning A-Z, Data Engineering with Python",0,1,222,"Freelance, Full-time",Senior Level,Work detail,0.3,0.4,0.5,0.1,0.6,0.5,Technical,Hybrid,"AI & Machine Learning, Technology",3,4,1,3,1,Working Professional,AI Engineer
3eae0f79-cfd7-4a0b-91ac-9849131da8fc,18:52.9,19,Male,Lucknow,56.71,59.93,Science,BTech CSE,6.76,MTech,9.1,MTech,0.56,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.8,"Teamwork, Communication, Problem Solving",9.9,10,4,426,"Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",5,5,8,Internship,Entry Level,Work detail,0.2,0.9,0.9,1.0,0.9,0.7,Technical,"Hybrid, Office",Technology,4,2,5,2,1,Student,Frontend Developer
30a115b3-e973-4f31-b3e0-dd164f74b15e,18:52.9,47,Other,Chennai,55.86,72.1,Science,BSc Math,8.88,,0.0,BSc Math,0.71,"Figma, UI/UX Design",1.0,"Communication, Problem Solving, Teamwork",8.4,1,5,70,"C Programming Basics, C Programming Basics, C Programming Basics, Advanced Java Programming, Advanced Java Programming",3,1,66,Full-time,Mid Level,Work detail,0.7,0.1,0.8,0.8,0.9,0.4,Creative,Flexible,Technology,1,5,5,2,3,Working Professional,UX Designer
6ee4f7db-95de-4636-86b5-09c83af031f0,18:52.9,27,Other,Nagpur,69.33,82.56,Science,BSc Physics,7.5,MBA,6.74,MBA,0.8,"Express.js, Git, Java, Node.js, Python, SQL",0.4,"Teamwork, Communication, Problem Solving",9.9,8,5,299,"JavaScript Essentials, Advanced Java Programming, Full Stack Web Development, JavaScript Essentials, Spring Boot Mastery, Spring Boot Mastery",6,4,17,"Full-time, Part-time",Entry Level,Work detail,0.0,0.9,0.2,0.6,0.4,0.7,Creative,"Office, Hybrid",Technology,2,5,4,4,5,Student,Software Engineer
0fe6328c-5656-4df9-8686-b08656ab41ab,18:52.9,41,Male,Hyderabad,59.12,71.25,Science,BA English,6.59,MCA,7.21,MCA,0.64,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.9,"Communication, Teamwork, Problem Solving",6.3,9,4,309,"Advanced Java Programming, C Programming Basics, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",7,2,164,"Freelance, Part-time",Senior Level,Work detail,0.2,0.1,0.7,0.6,0.8,0.5,Technical,Office,Technology,4,1,5,5,4,Working Professional,Frontend Developer
f4b29f74-b50c-4c53-bbc6-55c9f62cd494,18:52.9,21,Male,Delhi,82.15,62.27,Commerce,BTech CSE,7.44,,0.0,BTech CSE,0.9,"Deep Learning, Machine Learning, NumPy, PyTorch, Python, TensorFlow",0.8,"Analytical Thinking, Research Skills, Critical Thinking",9.3,8,3,337,"Python Zero to Hero, Data Engineering with Python, Machine Learning A-Z, Machine Learning A-Z",1,1,23,"Full-time, Part-time",Entry Level,Work detail,0.7,0.8,0.4,0.2,0.0,0.7,Technical,Hybrid,"AI & Machine Learning, Technology",4,5,1,1,5,Student,AI Engineer
1e1e9c20-71e7-4d75-a60f-642a4d92f4bf,18:52.9,18,Female,Lucknow,79.98,61.05,Arts,BBA,9.16,,0.0,BBA,0.91,"Express.js, Git, Java, Node.js, Python, SQL",0.6,"Communication, Problem Solving, Teamwork",9.2,3,2,92,"C Programming Basics, Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, C Programming Basics",4,1,18,Full-time,Entry Level,Work detail,0.1,0.0,0.7,0.3,0.6,0.0,Technical,Hybrid,Technology,3,4,2,3,1,Student,Backend Developer
15eeb93b-261c-4794-9cca-259f613fc1ce,18:52.9,31,Other,Pune,62.76,84.91,Commerce,BSc Physics,7.61,MBA,9.58,MBA,0.9,"Express.js, Git, Java, Node.js, Python, SQL",0.3,"Problem Solving, Teamwork, Communication",5.8,10,5,326,"Advanced Java Programming, Advanced Java Programming, Advanced Java Programming, C Programming Basics, Advanced Java Programming",11,3,99,Part-time,Senior Level,Work detail,0.8,0.8,0.9,0.6,0.3,0.6,Technical,Remote,Technology,2,4,2,1,4,Working Professional,Backend Developer
30db13f0-a976-4fbc-9dfa-10593a6d4457,18:52.9,24,Male,Hyderabad,88.66,63.05,Arts,BBA,7.33,MBA,6.98,MBA,0.98,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.4,"Problem Solving, Teamwork, Communication",7.4,9,2,409,"C Programming Basics, Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming, Advanced Java Programming",5,1,0,Full-time,Entry Level,Work detail,0.1,0.1,0.9,0.0,0.6,0.8,Creative,Flexible,Technology,3,2,4,5,4,Student,Frontend Developer
74cc34e8-b418-41ad-800d-82534985c7bf,18:52.9,26,Male,Kolkata,56.0,82.22,Arts,BCA,9.22,MSc,7.68,MSc,0.49,"Figma, UI/UX Design",0.6,"Problem Solving, Communication, Teamwork",8.3,11,4,526,"Advanced Java Programming, C Programming Basics, C Programming Basics, Advanced Java Programming",2,5,17,"Internship, Full-time",Entry Level,Work detail,0.8,0.1,0.4,0.1,0.3,0.8,Technical,"Flexible, Remote",Technology,2,1,4,3,3,Student,UX Designer
8aa1c08c-5794-4458-87ef-cd043ded7d7e,18:52.9,37,Other,Lucknow,66.31,80.39,Arts,BA English,7.31,MSc,9.26,MSc,0.97,"Data Analysis, NumPy, Pandas, Python, SQL, Tableau",0.3,"Attention to Detail, Business Communication, Critical Thinking",5.1,15,2,663,"SQL for Data Analysis, NoSQL Fundamentals, Power BI Dashboard Design, Business Analytics with Excel, Tableau Data Visualization, NoSQL Fundamentals",11,1,137,Internship,Senior Level,Work detail,0.7,0.4,0.7,0.4,0.6,0.4,Creative,"Hybrid, Remote","E-commerce, Technology, FinTech",2,4,3,5,4,Working Professional,Data Analyst
ed15d012-aa64-4506-aa55-0c686e76df84,18:52.9,36,Other,Bengaluru,60.7,74.75,Arts,BSc Physics,6.63,,0.0,BSc Physics,0.54,"Express.js, Git, Java, Node.js, Python, SQL",0.7,"Teamwork, Problem Solving, Communication",8.9,12,4,525,"Advanced Java Programming, Advanced Java Programming, Advanced Java Programming",4,1,63,"Internship, Part-time",Mid Level,Work detail,0.6,0.7,0.8,0.2,0.0,0.3,Creative,"Office, Hybrid",Technology,5,3,1,1,2,Working Professional,Backend Developer
7c700688-8da1-4335-8893-fb2d100075af,18:52.9,31,Male,Delhi,83.92,61.91,Arts,BSc Physics,9.09,MTech,9.64,MTech,0.41,"Bootstrap, Git, HTML/CSS, JavaScript, React",0.7,"Teamwork, Communication, Problem Solving",9.3,6,4,268,"C Programming Basics, Advanced Java Programming, Advanced Java Programming",2,5,33,"Internship, Freelance",Mid Level,Work detail,0.5,0.8,0.8,0.1,0.6,0.1,Technical,"Flexible, Office",Technology,3,5,5,1,2,Working Professional,Frontend Developer
