User ID,Timestamp,Age,Gender,Location,Class 10 Percentage,Class 12 Percentage,Class 12 Stream,Graduate Major,Graduate CGPA,PG Major,PG CGPA,Highest Education,Academic Consistency,Technical Skills,Tech Skill Proficiency,Soft Skills,Soft Skill Proficiency,Courses Completed,Avg Course Difficulty,Total Hours Learning,Course Keywords,Project Count,Avg Project Complexity,Experience Months,Experience Types,Job Level,Work Keywords,Interest STEM,Interest Business,Interest Arts,Interest Design,Interest Medical,Interest Social Science,Career Preference,Work Preference,Preferred Industries,Conscientiousness,Extraversion,Openness,Agreeableness,Emotional Stability,Current Status,Target Job Role
UID_10103,04:49:15,44,Female,Kolkata,70.59,70.18,Commerce,BA,6.13,PGDCA,3.82,Post Graduate,0.56,"ux, wireframe, user research, figma, ui",0.77,"leadership, teamwork, communication, adaptability, problem solving, creativity",0.92,24,2.05,473,"learning, projects, skill development",8,2.08,22,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.13,0.71,0.97,0.83,0.7,0.84,Management,Hybrid,IT Services,1,3,2,3,1,Student,UX Designer
UID_10104,04:49:15,44,Male,Mumbai,80.13,76.31,Arts,BBA,8.18,PGDCA,4.5,Post Graduate,0.61,"ui, prototyping, color theory, user research",0.65,"creativity, leadership, problem solving, adaptability, teamwork, communication",0.63,21,2.73,369,"learning, projects, skill development",1,3.41,24,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.82,0.07,0.23,0.73,0.6,0.06,Technical,Remote,IT Services,4,4,2,1,1,Student,UX Designer
UID_10105,04:49:15,31,Other,Jaipur,68.62,94.56,Science,BBA,8.13,MBA,5.31,Post Graduate,0.92,"wireframe, ui, user research, ux, prototyping, color theory",0.71,"adaptability, teamwork, problem solving, communication",0.77,15,4.99,518,"learning, projects, skill development",5,2.19,19,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.22,0.49,0.74,0.53,0.03,0.87,Technical,Office,Software,2,4,4,1,4,Working Professional,UX Designer
UID_10106,04:49:15,30,Male,Jaipur,82.78,58.29,Science,BSc IT,9.55,MSc,4.64,Graduate,0.57,"figma, prototyping, ux, color theory, wireframe, user research",0.74,"communication, adaptability, problem solving, teamwork, creativity, leadership",0.67,26,3.82,599,"learning, projects, skill development",4,4.37,3,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.68,0.13,0.23,0.79,0.97,0.26,Creative,Hybrid,Software,4,2,3,3,1,Working Professional,UX Designer
UID_10107,04:49:15,18,Other,Chennai,65.76,71.28,Science,BSc,9.46,None,0.03,Post Graduate,0.52,"prototyping, figma, wireframe, ui, ux",0.84,"communication, teamwork, problem solving, leadership, adaptability",0.96,23,2.83,498,"learning, projects, skill development",9,2.99,34,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.2,0.61,0.28,0.21,0.52,0.01,Creative,Office,Software,2,1,2,4,3,Student,UX Designer
UID_10108,04:49:15,37,Female,Delhi,59.32,68.55,Science,BTech CSE,9.01,None,5.72,Graduate,0.76,"prototyping, ux, ui, user research",0.72,"adaptability, communication, creativity, leadership",0.97,13,4.45,578,"learning, projects, skill development",8,3.59,12,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.68,0.04,0.45,0.93,0.17,0.39,Creative,Office,Marketing,3,4,4,4,1,Student,UX Designer
UID_10109,04:49:15,38,Other,Bangalore,65.33,81.98,Science,BSc,6.48,PGDCA,7.18,Post Graduate,0.98,"user research, figma, prototyping, wireframe",0.89,"creativity, teamwork, communication, problem solving",0.95,18,2.15,480,"learning, projects, skill development",7,2.12,19,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.69,0.11,0.38,0.46,0.37,0.12,Business,Hybrid,Finance,4,4,4,1,1,Student,UX Designer
UID_10110,04:49:15,29,Other,Hyderabad,58.21,69.19,Arts,BBA,9.71,MSc,6.69,Graduate,0.84,"ux, color theory, figma, ui, user research",0.74,"problem solving, creativity, adaptability, communication, teamwork, leadership",0.84,14,3.51,167,"learning, projects, skill development",9,3.84,27,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.17,0.64,0.74,0.53,0.83,0.99,Creative,Remote,IT Services,2,1,1,2,4,Working Professional,UX Designer
UID_10111,04:49:15,20,Female,Chennai,72.95,58.38,Commerce,BTech CSE,7.0,MTech,9.1,Graduate,0.9,"color theory, ui, ux, user research",0.69,"communication, creativity, problem solving, teamwork, adaptability",0.79,28,3.96,326,"learning, projects, skill development",6,4.56,35,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.67,0.28,0.31,0.79,0.45,0.8,Management,Remote,IT Services,3,3,4,4,3,Student,UX Designer
UID_10112,04:49:15,26,Male,Hyderabad,72.24,67.75,Commerce,BCA,7.91,MBA,3.71,Graduate,0.8,"ux, prototyping, wireframe, figma",0.88,"teamwork, creativity, adaptability, problem solving",0.88,11,3.54,56,"learning, projects, skill development",4,2.13,0,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.35,0.15,0.03,0.65,0.64,0.34,Creative,Remote,Marketing,3,3,2,3,1,Student,UX Designer
UID_10113,04:49:15,34,Other,Jaipur,82.08,79.23,Commerce,BCA,6.82,MSc,2.18,Post Graduate,0.99,"ui, wireframe, ux, user research, color theory",0.78,"creativity, leadership, adaptability, teamwork, problem solving",0.88,17,4.92,425,"learning, projects, skill development",8,3.52,10,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.14,0.1,0.21,0.93,0.41,0.4,Management,Hybrid,Software,2,3,1,3,1,Student,UX Designer
UID_10114,04:49:15,27,Other,Chennai,91.0,59.65,Commerce,BCom,9.78,MTech,3.14,Post Graduate,0.94,"color theory, ui, user research, figma, wireframe, ux",0.84,"teamwork, adaptability, leadership, communication, creativity",0.93,21,2.26,108,"learning, projects, skill development",4,2.09,31,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.34,0.54,0.15,0.55,0.54,0.76,Creative,Hybrid,Finance,3,3,3,3,2,Working Professional,UX Designer
UID_10115,04:49:15,19,Other,Delhi,65.37,62.78,Science,BBA,5.29,MBA,3.42,Graduate,0.64,"ui, user research, wireframe, prototyping",0.99,"creativity, communication, adaptability, problem solving",0.82,23,2.5,329,"learning, projects, skill development",3,2.45,33,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.49,0.4,0.99,0.88,0.62,0.57,Business,Remote,Finance,2,3,1,3,1,Working Professional,UX Designer
UID_10116,04:49:15,25,Other,Bangalore,56.58,74.02,Arts,BSc IT,7.72,None,2.28,Post Graduate,0.98,"figma, wireframe, user research, prototyping, ux",0.96,"communication, adaptability, problem solving, creativity, leadership",0.89,17,3.38,295,"learning, projects, skill development",5,4.24,27,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.06,0.68,0.47,0.03,0.97,0.95,Technical,Remote,IT Services,2,4,4,4,4,Student,UX Designer
UID_10117,04:49:15,23,Female,Chennai,78.55,70.01,Arts,BTech CSE,6.43,MTech,2.03,Graduate,0.88,"ui, wireframe, user research, ux",0.75,"leadership, problem solving, communication, teamwork, adaptability",0.8,29,3.09,514,"learning, projects, skill development",3,4.68,26,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.41,0.83,0.76,0.57,0.96,0.2,Technical,Hybrid,Software,1,4,4,1,1,Working Professional,UX Designer
UID_10118,04:49:15,34,Male,Chennai,88.88,90.72,Arts,BCom,5.31,MSc,8.83,Post Graduate,0.72,"prototyping, figma, user research, ui, wireframe, color theory",0.8,"adaptability, leadership, communication, creativity, problem solving",0.85,27,2.06,529,"learning, projects, skill development",6,4.06,2,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.69,0.13,0.3,0.36,0.8,0.28,Technical,Office,Design,4,2,1,2,3,Student,UX Designer
UID_10119,04:49:15,20,Other,Pune,94.91,82.07,Arts,BCom,9.14,MTech,2.95,Post Graduate,0.51,"color theory, ux, figma, ui",0.9,"teamwork, problem solving, communication, adaptability, creativity, leadership",0.93,5,2.21,190,"learning, projects, skill development",8,4.81,8,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.77,0.85,0.61,0.09,0.49,0.08,Technical,Office,Marketing,4,4,2,3,2,Working Professional,UX Designer
UID_10120,04:49:15,28,Other,Bangalore,68.95,59.44,Commerce,BBA,9.04,MBA,9.48,Post Graduate,0.54,"figma, prototyping, ui, color theory",0.98,"creativity, adaptability, problem solving, teamwork, communication",0.81,20,4.05,424,"learning, projects, skill development",2,4.38,15,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.48,0.15,0.71,0.67,0.21,0.86,Creative,Remote,Marketing,3,4,3,2,4,Working Professional,UX Designer
UID_10121,04:49:15,40,Other,Pune,91.24,67.86,Commerce,BSc IT,7.38,None,2.26,Graduate,0.82,"color theory, wireframe, ux, ui",0.99,"communication, adaptability, leadership, creativity, teamwork, problem solving",0.84,25,3.25,330,"learning, projects, skill development",6,2.56,22,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.87,0.45,0.82,0.55,0.64,0.53,Management,Hybrid,Design,2,4,2,4,1,Working Professional,UX Designer
UID_10122,04:49:15,41,Male,Hyderabad,66.6,77.53,Arts,BCA,5.6,PGDCA,9.17,Post Graduate,0.86,"ui, figma, color theory, prototyping",0.76,"creativity, adaptability, problem solving, communication, leadership",0.66,6,2.4,403,"learning, projects, skill development",9,4.25,14,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.1,0.19,0.78,0.72,0.59,0.9,Technical,Hybrid,Software,4,2,4,1,2,Working Professional,UX Designer
UID_10123,04:49:15,22,Female,Kolkata,92.62,58.31,Science,BTech CSE,9.65,MSc,8.27,Post Graduate,0.56,"user research, wireframe, ui, color theory",0.83,"problem solving, teamwork, creativity, adaptability, leadership, communication",0.95,8,4.37,190,"learning, projects, skill development",3,4.73,11,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.68,0.12,0.04,0.56,0.93,0.84,Management,Hybrid,Technology,3,2,3,3,1,Working Professional,UX Designer
UID_10124,04:49:15,38,Female,Pune,90.02,62.31,Commerce,BBA,6.39,MTech,1.3,Post Graduate,0.84,"ui, user research, prototyping, color theory, wireframe",0.98,"teamwork, leadership, communication, adaptability",0.71,24,4.35,342,"learning, projects, skill development",1,3.08,27,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.87,0.48,0.11,0.63,0.77,0.0,Management,Hybrid,IT Services,3,1,1,2,1,Student,UX Designer
UID_10125,04:49:15,30,Female,Hyderabad,71.63,83.79,Science,BCom,6.86,MBA,8.7,Graduate,0.87,"ux, ui, prototyping, color theory, user research",0.86,"adaptability, problem solving, teamwork, creativity, leadership, communication",0.92,27,3.82,211,"learning, projects, skill development",9,2.41,6,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.13,0.74,0.97,0.05,0.68,0.47,Creative,Office,Finance,1,4,1,4,3,Working Professional,UX Designer
UID_10126,04:49:15,20,Other,Pune,81.67,87.93,Commerce,BCA,8.91,MSc,5.44,Post Graduate,0.55,"color theory, user research, figma, prototyping, ux",0.88,"teamwork, leadership, adaptability, problem solving, communication",0.7,10,3.01,447,"learning, projects, skill development",3,3.48,16,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.91,0.27,0.72,0.88,0.04,0.4,Creative,Office,Technology,1,4,3,4,4,Working Professional,UX Designer
UID_10127,04:49:15,32,Female,Pune,63.79,60.26,Science,BCA,9.29,None,5.75,Post Graduate,0.54,"color theory, wireframe, user research, figma, prototyping, ux",0.75,"adaptability, leadership, teamwork, creativity, communication, problem solving",0.75,9,2.8,550,"learning, projects, skill development",9,4.32,6,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.35,0.37,0.0,0.3,0.65,0.97,Business,Hybrid,Design,3,3,1,4,3,Working Professional,UX Designer
UID_10128,04:49:15,25,Male,Mumbai,86.33,86.22,Arts,BTech CSE,7.29,MTech,3.98,Post Graduate,0.65,"color theory, user research, wireframe, ui, prototyping",0.63,"problem solving, communication, leadership, teamwork",0.69,6,3.81,254,"learning, projects, skill development",7,4.01,3,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.96,0.94,0.79,0.99,0.54,0.96,Creative,Remote,IT Services,4,2,1,1,3,Working Professional,UX Designer
UID_10129,04:49:15,43,Female,Mumbai,62.83,60.63,Arts,BSc,8.11,MBA,7.81,Graduate,0.79,"prototyping, figma, color theory, wireframe, ui",0.66,"leadership, communication, creativity, problem solving",0.92,12,4.72,461,"learning, projects, skill development",1,3.04,23,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.72,0.54,0.06,0.69,0.69,0.93,Business,Hybrid,IT Services,4,4,1,3,4,Working Professional,UX Designer
UID_10130,04:49:15,39,Other,Pune,71.63,67.08,Commerce,BCA,8.81,MBA,3.54,Graduate,0.97,"ui, prototyping, color theory, wireframe, ux",0.98,"problem solving, adaptability, communication, leadership, creativity, teamwork",0.85,26,4.28,351,"learning, projects, skill development",3,2.5,28,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.48,0.9,0.67,0.14,0.99,0.53,Technical,Office,Technology,3,4,4,2,1,Student,UX Designer
UID_10131,04:49:15,33,Other,Mumbai,80.46,74.93,Commerce,BSc IT,7.03,MSc,9.53,Graduate,0.76,"ux, ui, prototyping, figma, user research",0.69,"problem solving, creativity, leadership, adaptability, teamwork, communication",0.78,22,3.78,360,"learning, projects, skill development",6,3.87,25,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.01,0.83,0.73,0.36,0.7,0.4,Technical,Office,Finance,4,2,2,3,4,Working Professional,UX Designer
UID_10132,04:49:15,30,Other,Pune,89.17,85.92,Commerce,BTech CSE,6.55,MSc,2.32,Graduate,0.73,"ui, ux, figma, color theory",0.91,"adaptability, teamwork, problem solving, creativity, communication",0.98,22,4.31,135,"learning, projects, skill development",9,4.51,35,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.36,0.93,0.23,0.63,0.22,0.32,Creative,Hybrid,Finance,2,3,4,4,3,Student,UX Designer
UID_10133,04:49:15,39,Other,Lucknow,72.15,56.17,Arts,BBA,7.4,MSc,6.62,Post Graduate,0.56,"color theory, prototyping, wireframe, figma, ui",0.72,"problem solving, teamwork, creativity, adaptability",0.76,6,4.98,376,"learning, projects, skill development",1,3.91,19,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.75,0.92,0.95,0.58,0.36,0.79,Creative,Hybrid,Finance,4,1,4,1,3,Student,UX Designer
UID_10134,04:49:15,35,Other,Mumbai,81.27,64.62,Commerce,BSc,5.96,PGDCA,9.18,Post Graduate,0.55,"figma, ui, ux, color theory, user research, prototyping",0.8,"leadership, teamwork, problem solving, adaptability, creativity, communication",0.69,13,2.69,242,"learning, projects, skill development",1,2.44,28,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.43,0.72,0.56,0.43,0.33,0.84,Creative,Office,Finance,1,4,3,3,3,Working Professional,UX Designer
UID_10135,04:49:15,24,Female,Mumbai,88.83,71.04,Science,BTech CSE,8.82,PGDCA,8.23,Post Graduate,0.94,"user research, color theory, ui, ux",0.82,"problem solving, leadership, creativity, communication",0.68,12,2.56,196,"learning, projects, skill development",7,2.1,26,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.07,0.94,0.51,0.41,0.81,0.84,Business,Office,Finance,1,4,2,1,4,Student,UX Designer
UID_10136,04:49:15,41,Other,Bangalore,81.19,61.06,Arts,BA,9.38,None,5.39,Graduate,0.64,"color theory, figma, wireframe, ux",0.77,"leadership, creativity, teamwork, problem solving, adaptability, communication",0.62,25,4.3,558,"learning, projects, skill development",9,2.18,5,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.05,0.97,0.23,0.3,0.3,0.23,Technical,Hybrid,Marketing,3,2,3,4,4,Student,UX Designer
UID_10137,04:49:15,29,Other,Bangalore,63.97,81.52,Arts,BBA,8.71,MSc,8.48,Post Graduate,0.71,"color theory, ui, user research, wireframe, ux, prototyping",0.72,"adaptability, problem solving, creativity, communication",0.73,29,2.76,255,"learning, projects, skill development",9,3.11,35,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.98,0.75,0.39,0.59,0.66,0.08,Technical,Hybrid,IT Services,3,2,2,4,3,Working Professional,UX Designer
UID_10138,04:49:15,19,Female,Chennai,86.23,78.35,Commerce,BSc IT,9.76,MTech,0.42,Post Graduate,0.63,"ux, prototyping, user research, color theory, wireframe, figma",0.84,"communication, problem solving, leadership, adaptability, teamwork, creativity",0.72,29,2.39,151,"learning, projects, skill development",1,3.54,24,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.17,0.97,0.45,0.16,0.18,0.1,Business,Office,Software,2,1,3,3,2,Working Professional,UX Designer
UID_10139,04:49:15,24,Male,Pune,89.02,68.78,Science,BA,5.15,MBA,0.52,Post Graduate,0.57,"color theory, figma, user research, wireframe, ux, ui",0.69,"communication, teamwork, problem solving, creativity",0.87,25,4.57,125,"learning, projects, skill development",7,3.65,16,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.38,0.16,0.79,0.73,0.38,0.03,Management,Remote,Marketing,4,3,4,2,2,Working Professional,UX Designer
UID_10140,04:49:15,18,Male,Chennai,93.81,72.51,Commerce,BCA,6.17,MBA,7.05,Graduate,0.91,"figma, ux, ui, color theory, wireframe",0.82,"leadership, teamwork, problem solving, adaptability, communication, creativity",0.99,23,3.29,502,"learning, projects, skill development",6,2.36,34,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.95,0.23,0.88,0.81,0.68,0.63,Technical,Remote,Marketing,2,4,2,3,1,Working Professional,UX Designer
UID_10141,04:49:15,22,Male,Mumbai,57.84,67.51,Commerce,BSc IT,9.68,MTech,8.51,Graduate,0.99,"color theory, prototyping, ui, user research",0.85,"teamwork, problem solving, communication, leadership",0.7,12,2.16,162,"learning, projects, skill development",5,2.92,26,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.41,0.93,0.43,0.88,0.61,0.25,Business,Office,Marketing,1,2,2,4,1,Student,UX Designer
UID_10142,04:49:15,36,Male,Mumbai,82.1,57.88,Science,BTech CSE,6.03,None,3.81,Post Graduate,0.99,"wireframe, color theory, figma, ui",0.91,"leadership, teamwork, creativity, problem solving, adaptability",0.89,27,2.6,452,"learning, projects, skill development",6,3.8,19,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.28,0.28,0.43,0.98,0.07,0.52,Creative,Hybrid,Finance,1,2,2,2,1,Student,UX Designer
UID_10143,04:49:15,26,Other,Lucknow,84.52,83.18,Science,BA,7.11,MSc,3.47,Post Graduate,0.7,"user research, figma, ui, ux, prototyping",0.71,"adaptability, leadership, teamwork, creativity",0.68,29,4.22,563,"learning, projects, skill development",8,3.97,21,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.14,0.6,0.17,0.93,0.07,0.43,Business,Hybrid,Software,4,4,3,4,3,Student,UX Designer
UID_10144,04:49:15,32,Female,Lucknow,77.14,80.67,Arts,BTech CSE,8.52,MSc,3.73,Graduate,0.78,"prototyping, user research, wireframe, figma",0.78,"communication, leadership, creativity, adaptability, teamwork, problem solving",0.87,10,2.94,149,"learning, projects, skill development",2,4.6,0,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.12,0.45,0.61,0.21,0.94,0.01,Technical,Remote,Design,4,2,4,2,2,Student,UX Designer
UID_10145,04:49:15,42,Other,Lucknow,57.02,80.1,Arts,BCom,6.93,MBA,9.36,Post Graduate,0.77,"figma, prototyping, wireframe, ux",0.98,"adaptability, creativity, problem solving, teamwork, leadership, communication",0.69,13,4.52,311,"learning, projects, skill development",6,2.31,26,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.43,0.09,0.75,0.91,0.43,0.26,Management,Remote,IT Services,1,3,1,3,2,Student,UX Designer
UID_10146,04:49:15,36,Male,Pune,78.58,79.53,Science,BBA,8.19,PGDCA,2.42,Graduate,0.86,"wireframe, ux, prototyping, figma",0.64,"adaptability, problem solving, teamwork, communication, leadership",0.68,27,2.15,485,"learning, projects, skill development",1,2.64,4,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.08,0.91,0.35,0.42,0.22,0.6,Business,Remote,Technology,4,2,2,4,3,Student,UX Designer
UID_10147,04:49:15,27,Male,Delhi,90.4,70.33,Commerce,BSc,7.47,MSc,2.83,Post Graduate,0.89,"figma, ui, prototyping, ux, wireframe, user research",0.76,"leadership, teamwork, adaptability, problem solving",0.81,27,4.21,543,"learning, projects, skill development",1,4.76,5,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.8,0.33,0.87,0.92,0.86,0.04,Management,Office,IT Services,3,1,2,1,2,Student,UX Designer
UID_10148,04:49:15,28,Male,Lucknow,80.52,88.35,Science,BCA,7.5,None,5.35,Graduate,0.57,"prototyping, wireframe, ux, figma, ui",0.91,"teamwork, leadership, adaptability, problem solving, communication, creativity",0.77,26,4.36,234,"learning, projects, skill development",4,3.77,6,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.06,0.49,0.93,0.11,0.76,0.41,Creative,Hybrid,Software,2,1,1,2,2,Student,UX Designer
UID_10149,04:49:15,38,Female,Bangalore,61.42,57.82,Science,BCom,5.93,MTech,6.64,Graduate,0.94,"color theory, figma, wireframe, prototyping",0.93,"leadership, teamwork, problem solving, adaptability",0.87,7,4.42,178,"learning, projects, skill development",4,4.77,26,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.52,0.54,0.36,0.35,0.83,0.79,Business,Remote,IT Services,3,2,4,3,4,Student,UX Designer
UID_10150,04:49:15,22,Male,Bangalore,68.07,69.18,Arts,BSc,7.53,MTech,9.41,Graduate,0.94,"figma, prototyping, ux, wireframe, ui",0.64,"creativity, problem solving, communication, teamwork",0.76,23,4.49,88,"learning, projects, skill development",6,3.56,4,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.68,0.84,0.86,0.75,0.44,0.61,Management,Office,Software,1,3,1,3,1,Student,UX Designer
UID_10151,04:49:15,31,Male,Pune,70.39,74.58,Arts,BA,7.15,MTech,7.41,Graduate,0.93,"wireframe, ui, user research, figma, color theory, prototyping",0.81,"creativity, leadership, communication, teamwork",0.92,26,3.62,463,"learning, projects, skill development",1,3.24,31,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.89,0.24,0.35,0.11,0.22,0.52,Business,Hybrid,Software,4,3,2,3,3,Student,UX Designer
UID_10152,04:49:15,32,Other,Mumbai,70.64,64.37,Arts,BCA,6.1,PGDCA,9.6,Graduate,0.81,"user research, ux, figma, wireframe",0.82,"creativity, problem solving, leadership, teamwork",0.77,5,3.62,379,"learning, projects, skill development",8,4.11,0,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.2,0.33,0.55,0.58,0.02,0.95,Technical,Office,IT Services,4,1,1,4,1,Student,UX Designer
UID_10153,04:49:15,24,Male,Mumbai,60.71,82.68,Science,BTech CSE,6.03,PGDCA,3.92,Graduate,0.95,"user research, ui, color theory, ux, wireframe",0.68,"problem solving, leadership, creativity, teamwork, adaptability",0.8,25,4.33,578,"learning, projects, skill development",9,4.02,2,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.56,0.63,0.69,0.25,0.01,0.72,Technical,Remote,Software,4,4,1,1,1,Working Professional,UX Designer
UID_10154,04:49:15,39,Male,Bangalore,88.73,74.4,Arts,BA,6.67,PGDCA,7.92,Graduate,0.73,"prototyping, figma, wireframe, ux, user research",0.67,"leadership, problem solving, adaptability, communication, creativity",0.94,17,3.45,188,"learning, projects, skill development",5,3.23,17,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.9,0.2,0.07,0.88,0.39,0.54,Management,Remote,Technology,4,3,4,4,1,Student,UX Designer
UID_10155,04:49:15,34,Other,Lucknow,57.96,70.02,Science,BCA,9.02,MSc,4.33,Graduate,1.0,"prototyping, wireframe, figma, ux, ui",0.82,"communication, problem solving, creativity, leadership",0.73,23,2.21,255,"learning, projects, skill development",8,2.21,3,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.46,0.72,0.66,0.71,0.01,0.22,Technical,Remote,Technology,2,4,1,1,4,Student,UX Designer
UID_10156,04:49:15,19,Other,Jaipur,85.91,76.94,Science,BCA,5.33,MTech,7.67,Graduate,0.79,"ui, prototyping, ux, figma",0.91,"creativity, leadership, communication, problem solving, adaptability, teamwork",0.9,11,4.03,549,"learning, projects, skill development",1,2.04,18,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.62,0.74,0.17,0.19,0.89,0.75,Creative,Remote,Finance,1,4,3,3,3,Working Professional,UX Designer
UID_10157,04:49:15,38,Female,Jaipur,81.17,90.57,Science,BCA,7.89,PGDCA,6.32,Graduate,0.58,"prototyping, color theory, figma, user research, ux, ui",0.79,"leadership, teamwork, creativity, problem solving",0.89,26,3.16,108,"learning, projects, skill development",9,2.72,1,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.42,0.91,0.51,0.19,0.08,0.7,Creative,Hybrid,IT Services,4,3,2,3,2,Working Professional,UX Designer
UID_10158,04:49:15,34,Female,Hyderabad,65.88,82.69,Commerce,BCom,6.32,MSc,9.39,Post Graduate,0.82,"figma, ux, prototyping, ui",0.73,"teamwork, creativity, adaptability, leadership, communication",0.71,25,4.08,486,"learning, projects, skill development",4,3.38,5,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.79,0.77,0.75,0.15,0.22,0.46,Creative,Hybrid,Finance,2,2,1,1,4,Student,UX Designer
UID_10159,04:49:15,20,Male,Chennai,87.97,80.2,Commerce,BCom,9.29,None,7.84,Graduate,0.71,"wireframe, ui, figma, ux, color theory",0.68,"creativity, leadership, teamwork, communication, adaptability",0.81,11,4.99,279,"learning, projects, skill development",2,4.53,10,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",0.81,0.71,0.97,0.83,0.9,0.93,Management,Remote,Finance,3,4,1,2,3,Student,UX Designer
UID_10160,04:49:15,30,Female,Delhi,73.63,77.85,Science,BCA,6.52,MBA,3.18,Graduate,0.98,"ux, user research, color theory, figma, wireframe, ui",0.96,"creativity, teamwork, adaptability, problem solving, leadership, communication",0.94,26,3.7,557,"learning, projects, skill development",5,2.7,30,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.76,0.62,0.76,0.04,0.84,0.62,Creative,Remote,Design,3,3,4,1,1,Student,UX Designer
UID_10161,04:49:15,27,Other,Hyderabad,70.62,57.77,Science,BSc IT,8.19,MSc,7.33,Graduate,0.84,"ux, user research, ui, color theory",0.66,"communication, teamwork, creativity, adaptability",0.83,20,3.79,589,"learning, projects, skill development",5,3.9,4,"ui ux internship, design projects",Mid Level,"work experience, tasks, responsibilities",1.0,0.98,0.65,0.8,0.72,0.59,Management,Hybrid,Finance,3,4,3,1,2,Student,UX Designer
UID_10162,04:49:15,44,Female,Bangalore,82.1,69.92,Science,BTech CSE,9.71,None,1.67,Post Graduate,0.75,"prototyping, user research, color theory, ux, figma, ui",0.88,"adaptability, creativity, teamwork, problem solving",0.88,13,2.21,113,"learning, projects, skill development",7,3.8,14,"ui ux internship, design projects",Entry Level,"work experience, tasks, responsibilities",0.2,0.04,0.58,0.45,0.95,0.06,Business,Office,Design,2,4,1,3,3,Student,UX Designer
